has_nag_prefix,has_na_prefix,has_mag_prefix,has_ma_prefix,has_pag_prefix,has_pinag_prefix,has_pina_prefix,has_an_suffix,has_hin_suffix,has_in_suffix,has_in_infix,has_um_infix,has_un_prefix,has_re_prefix,has_pre_prefix,has_dis_prefix,has_im_prefix,has_mis_prefix,has_non_prefix,has_ed_suffix,has_ing_suffix,has_tion_suffix,has_sion_suffix,has_ly_suffix,has_ness_suffix,has_ment_suffix,has_er_suffix,has_est_suffix,has_es_s_suffix,has_ful_suffix,has_less_suffix,has_able_suffix,has_ible_suffix,has_ail_suffix,has_ng,ng_count,has_double_vowel,has_enye,vowel_count,consonant_count,vowel_ratio,consonant_ratio,fil_bigram_count,eng_bigram_count,fil_trigram_count,eng_trigram_count,is_number,has_digit,is_first_cap,is_all_caps,is_all_lower,is_punctuation,has_special_char,is_alphanumeric,word_length,is_very_short,is_common_eng_word,is_common_fil_word,label
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,3,0.4,0.6,1,0,0,0,False,False,False,False,True,False,False,False,5,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,1,0.5,0.5,0,0,0,0,False,False,False,False,True,False,False,False,2,True,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,2,0.3333333333333333,0.6666666666666666,0,0,0,0,False,False,False,False,True,False,False,False,3,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,3,0.4,0.6,1,0,0,0,False,False,False,False,True,False,False,False,5,False,False,False,FIL
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,1,0.5,0.5,0,0,0,0,False,False,False,False,True,False,False,False,2,True,False,False,FIL
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,4,8,0.3076923076923077,0.6153846153846154,3,0,1,1,False,False,False,False,True,False,True,False,13,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,3,0.4,0.6,1,0,0,0,False,False,True,False,False,False,False,False,5,False,False,False,FIL
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,4,4,0.5,0.5,0,0,0,0,False,False,False,False,True,False,False,False,8,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,3,0.25,0.75,1,0,0,0,False,False,False,False,True,False,False,False,4,False,False,False,FIL
False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False,6,7,0.46153846153846156,0.5384615384615384,3,0,2,1,False,False,False,False,True,False,False,False,13,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,1,0.5,0.5,0,0,0,0,False,False,False,False,True,False,False,False,2,True,False,True,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,0,1.0,0.0,0,0,0,0,False,False,False,False,True,False,False,False,1,True,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,3,0.25,0.75,1,0,0,0,False,False,False,False,True,False,False,False,4,False,False,False,FIL
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False,4,2,0.6666666666666666,0.3333333333333333,0,0,0,0,False,False,False,False,True,False,False,False,6,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,3,0.25,0.75,1,0,0,0,False,False,False,False,True,False,False,False,4,False,False,False,FIL
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,4,0.3333333333333333,0.6666666666666666,1,0,0,0,False,False,False,False,True,False,False,False,6,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,3,0.25,0.75,1,0,0,0,False,False,False,False,True,False,False,False,4,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,1,0.6666666666666666,0.3333333333333333,1,0,0,0,False,False,False,False,True,False,False,False,3,False,False,True,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,2,0.3333333333333333,0.6666666666666666,1,0,1,0,False,False,False,False,True,False,False,False,3,False,False,True,FIL
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,4,4,0.5,0.5,1,0,1,0,False,False,False,False,True,False,False,False,8,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,0,2,0.0,1.0,1,0,0,0,False,False,False,False,True,False,False,False,2,True,False,True,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,False,False,2,3,0.4,0.6,0,0,0,0,False,False,True,False,False,False,False,False,5,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,1,0.5,0.5,1,0,0,0,False,False,False,False,True,False,False,False,2,True,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,1,0.6666666666666666,0.3333333333333333,0,0,0,0,False,False,False,False,True,False,False,False,3,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,3,0.25,0.75,1,0,0,0,False,False,False,False,True,False,False,False,4,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,1,0.6666666666666666,0.3333333333333333,1,0,0,0,False,False,False,False,True,False,False,False,3,False,False,True,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,2,0.3333333333333333,0.6666666666666666,1,0,1,0,False,False,False,False,True,False,False,False,3,False,False,True,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,True,False,6,5,0.5454545454545454,0.45454545454545453,3,0,0,0,False,False,False,False,True,False,False,False,11,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,2,0.5,0.5,0,0,0,0,False,False,True,False,False,False,False,False,4,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,2,0.5,0.5,0,0,0,0,False,False,False,False,True,False,False,False,4,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,1,0.5,0.5,1,0,0,0,False,False,False,False,True,False,False,False,2,True,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,2,1,0.6666666666666666,0.3333333333333333,0,0,0,0,False,False,False,False,True,False,False,False,3,False,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,1,1,0.5,0.5,0,0,0,0,False,False,False,False,True,False,False,False,2,True,False,False,FIL
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,1,2,0.3333333333333333,0.6666666666666666,1,0,1,0,False,False,False,False,True,False,False,False,3,False,False,True,FIL
