word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
818,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",daming fangirls nila ?,nila,FIL,,TRUE,,,,
819,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",fangirls nila ?,?,SYM,,TRUE,,,,
820,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nakakahiya kang kamag,nakakahiya,FIL,,TRUE,,,,
821,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nakakahiya kang kamag anak,kang,FIL,,TRUE,,,,
822,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nakakahiya kang kamag anak ang,kamag,FIL,,TRUE,,,,
823,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kang kamag anak ang lakas,anak,FIL,,TRUE,,,,
824,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kamag anak ang lakas mang,ang,FIL,,TRUE,,,,
825,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,anak ang lakas mang block,lakas,FIL,,TRUE,,,,
826,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,ang lakas mang block ni,mang,FIL,,TRUE,,,,
827,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,lakas mang block ni wala,block,ENG,,TRUE,,,,
828,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,mang block ni wala nga,ni,FIL,,TRUE,,,,
829,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,block ni wala nga kami,wala,FIL,,TRUE,,,,
830,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,ni wala nga kami pake,nga,FIL,,TRUE,,,,
831,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,wala nga kami pake kung,kami,FIL,,TRUE,,,,
832,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nga kami pake kung sasali,pake,FIL,,TRUE,,,,
833,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kami pake kung sasali ka,kung,FIL,,TRUE,,,,
834,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,pake kung sasali ka don,sasali,FIL,,TRUE,,,,
835,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kung sasali ka don kahit,ka,FIL,,TRUE,,,,
836,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,sasali ka don kahit may,don,FIL,,TRUE,,,,
837,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,ka don kahit may utang,kahit,FIL,,TRUE,,,,
838,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,don kahit may utang sa,may,FIL,,TRUE,,,,
839,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kahit may utang sa amin,utang,FIL,,TRUE,,,,
840,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,may utang sa amin,sa,FIL,,TRUE,,,,
841,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,utang sa amin,amin,FIL,,TRUE,,,,
842,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Sa opisyal na,Sa,FIL,,TRUE,,,,
843,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Sa opisyal na pagkaluklok,opisyal,FIL,,TRUE,,,,
844,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Sa opisyal na pagkaluklok kay,na,FIL,,TRUE,,,,
845,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",opisyal na pagkaluklok kay Velasco,pagkaluklok,FIL,,TRUE,,,,
846,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","na pagkaluklok kay Velasco ,",kay,FIL,,TRUE,,,,
847,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","pagkaluklok kay Velasco , ang",Velasco,UNK,NE,TRUE,,,,
848,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","kay Velasco , ang bawat",",",SYM,,TRUE,,,,
849,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","Velasco , ang bawat partido",ang,FIL,,TRUE,,,,
850,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",", ang bawat partido sa",bawat,FIL,,TRUE,,,,
851,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",ang bawat partido sa Kamara,partido,FIL,,TRUE,,,,
852,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",bawat partido sa Kamara ay,sa,FIL,,TRUE,,,,
853,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",partido sa Kamara ay nagpahayag,Kamara,FIL,NE,TRUE,,,,
854,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",sa Kamara ay nagpahayag ng,ay,FIL,,TRUE,,,,
855,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Kamara ay nagpahayag ng kanilang,nagpahayag,FIL,,TRUE,,,,
856,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",ay nagpahayag ng kanilang suportado,ng,FIL,,TRUE,,,,
857,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",nagpahayag ng kanilang suportado sa,kanilang,FIL,,TRUE,,,,
858,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",ng kanilang suportado sa liderato,suportado,FIL,,TRUE,,,,
859,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",kanilang suportado sa liderato nito,sa,FIL,,TRUE,,,,
860,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",suportado sa liderato nito .,liderato,FIL,,TRUE,,,,
861,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",sa liderato nito .,nito,FIL,,TRUE,,,,
862,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",liderato nito .,.,SYM,,TRUE,,,,
863,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Nakahanda aniya ang,Nakahanda,FIL,,TRUE,,,,
864,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Nakahanda aniya ang Duterte,aniya,FIL,,TRUE,,,,
865,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Nakahanda aniya ang Duterte administration,ang,FIL,,TRUE,,,,
866,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,aniya ang Duterte administration na,Duterte,UNK,NE,TRUE,,,,
867,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,ang Duterte administration na pahiramin,administration,ENG,,TRUE,,,,
868,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Duterte administration na pahiramin ng,na,FIL,,TRUE,,,,
869,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,administration na pahiramin ng pondo,pahiramin,FIL,,TRUE,,,,
870,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,na pahiramin ng pondo ang,ng,FIL,,TRUE,,,,
871,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,pahiramin ng pondo ang mga,pondo,FIL,,TRUE,,,,
872,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,ng pondo ang mga maliliit,ang,FIL,,TRUE,,,,
873,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,pondo ang mga maliliit na,mga,FIL,,TRUE,,,,
874,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,ang mga maliliit na manggagawa,maliliit,FIL,,TRUE,,,,
875,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,mga maliliit na manggagawa para,na,FIL,,TRUE,,,,
876,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,maliliit na manggagawa para makapagsimula,manggagawa,FIL,,TRUE,,,,
877,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,na manggagawa para makapagsimula at,para,FIL,,TRUE,,,,
878,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,manggagawa para makapagsimula at magkaroon,makapagsimula,FIL,,TRUE,,,,
879,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,para makapagsimula at magkaroon ng,at,FIL,,TRUE,,,,
880,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,makapagsimula at magkaroon ng pagkakitaan,magkaroon,FIL,,TRUE,,,,
881,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,at magkaroon ng pagkakitaan .,ng,FIL,,TRUE,,,,
882,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,magkaroon ng pagkakitaan .,pagkakitaan,FIL,,TRUE,,,,
883,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,ng pagkakitaan .,.,SYM,,TRUE,,,,
884,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,Ang hirap sa,Ang,FIL,,TRUE,,,,
885,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,Ang hirap sa part,hirap,FIL,,TRUE,,,,
886,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,Ang hirap sa part nyo,sa,FIL,,TRUE,,,,
887,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,hirap sa part nyo na,part,ENG,,TRUE,,,,
888,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,sa part nyo na sobrang,nyo,FIL,,TRUE,,,,
889,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,part nyo na sobrang pagod,na,FIL,,TRUE,,,,
890,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,nyo na sobrang pagod mabigyan,sobrang,FIL,,TRUE,,,,
891,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,na sobrang pagod mabigyan lng,pagod,FIL,,TRUE,,,,
892,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,sobrang pagod mabigyan lng ng,mabigyan,FIL,,TRUE,,,,
893,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,pagod mabigyan lng ng slot,lng,FIL,ABB,FALSE,FIL,,,"lng is common, its not an abbreviation"
894,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,mabigyan lng ng slot lahat,ng,FIL,,TRUE,,,,
895,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,lng ng slot lahat ng,slot,ENG,,TRUE,,,,
896,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,ng slot lahat ng naka,lahat,FIL,,TRUE,,,,
897,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,slot lahat ng naka schedule,ng,FIL,,TRUE,,,,
898,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,lahat ng naka schedule na,naka,FIL,,TRUE,,,,
899,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,ng naka schedule na laro,schedule,ENG,,TRUE,,,,
900,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,naka schedule na laro sa,na,FIL,,TRUE,,,,
901,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,schedule na laro sa leyte,laro,FIL,,TRUE,,,,
902,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,na laro sa leyte wla,sa,FIL,,TRUE,,,,
903,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,laro sa leyte wla pang,leyte,UNK,NE,TRUE,,,,
904,50,Ang hirap sa part nyo na sobrang pagod mabigyan lng ng slot lahat ng naka schedule na laro sa leyte wla pang maayos na pahinga .,sa leyte wla pang maayos,wla,FIL,ABB,FALSE,FIL,,,"wla is common, not an abbreviaton"
